,Filename,Filepath,Gender,Emotion,Emotional Intensity
4536,1056_IWL_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_IWL_SAD_XX.wav,female,sad,unknown
4537,1056_IWW_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_IWW_ANG_XX.wav,female,angry,unknown
4538,1056_IWW_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_IWW_DIS_XX.wav,female,disgust,unknown
4539,1056_IWW_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_IWW_FEA_XX.wav,female,fear,unknown
4540,1056_IWW_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_IWW_HAP_XX.wav,female,happy,unknown
4541,1056_IWW_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_IWW_NEU_XX.wav,female,neutral,unknown
4542,1056_IWW_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_IWW_SAD_XX.wav,female,sad,unknown
4543,1056_MTI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_MTI_ANG_XX.wav,female,angry,unknown
4544,1056_MTI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_MTI_DIS_XX.wav,female,disgust,unknown
4545,1056_MTI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_MTI_FEA_XX.wav,female,fear,unknown
4546,1056_MTI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_MTI_HAP_XX.wav,female,happy,unknown
4547,1056_MTI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_MTI_NEU_XX.wav,female,neutral,unknown
4548,1056_MTI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_MTI_SAD_XX.wav,female,sad,unknown
4549,1056_TAI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TAI_ANG_XX.wav,female,angry,unknown
4550,1056_TAI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TAI_DIS_XX.wav,female,disgust,unknown
4551,1056_TAI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TAI_FEA_XX.wav,female,fear,unknown
4552,1056_TAI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TAI_HAP_XX.wav,female,happy,unknown
4553,1056_TAI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TAI_NEU_XX.wav,female,neutral,unknown
4554,1056_TAI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TAI_SAD_XX.wav,female,sad,unknown
4555,1056_TIE_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TIE_ANG_XX.wav,female,angry,unknown
4556,1056_TIE_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TIE_DIS_XX.wav,female,disgust,unknown
4557,1056_TIE_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TIE_FEA_XX.wav,female,fear,unknown
4558,1056_TIE_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TIE_HAP_XX.wav,female,happy,unknown
4559,1056_TIE_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TIE_NEU_XX.wav,female,neutral,unknown
4560,1056_TIE_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TIE_SAD_XX.wav,female,sad,unknown
4561,1056_TSI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TSI_ANG_XX.wav,female,angry,unknown
4562,1056_TSI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TSI_DIS_XX.wav,female,disgust,unknown
4563,1056_TSI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TSI_FEA_XX.wav,female,fear,unknown
4564,1056_TSI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TSI_HAP_XX.wav,female,happy,unknown
4565,1056_TSI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TSI_NEU_XX.wav,female,neutral,unknown
4566,1056_TSI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_TSI_SAD_XX.wav,female,sad,unknown
4567,1056_WSI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_WSI_ANG_XX.wav,female,angry,unknown
4568,1056_WSI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_WSI_DIS_XX.wav,female,disgust,unknown
4569,1056_WSI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_WSI_FEA_XX.wav,female,fear,unknown
4570,1056_WSI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_WSI_HAP_XX.wav,female,happy,unknown
4571,1056_WSI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_WSI_NEU_XX.wav,female,neutral,unknown
4572,1056_WSI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1056_WSI_SAD_XX.wav,female,sad,unknown
4573,1057_DFA_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_DFA_ANG_XX.wav,male,angry,unknown
4574,1057_DFA_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_DFA_DIS_XX.wav,male,disgust,unknown
4575,1057_DFA_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_DFA_FEA_XX.wav,male,fear,unknown
4576,1057_DFA_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_DFA_HAP_XX.wav,male,happy,unknown
4577,1057_DFA_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_DFA_NEU_XX.wav,male,neutral,unknown
4578,1057_DFA_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_DFA_SAD_XX.wav,male,sad,unknown
4579,1057_IEO_ANG_HI.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_ANG_HI.wav,male,angry,high
4580,1057_IEO_ANG_LO.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_ANG_LO.wav,male,angry,low
4581,1057_IEO_ANG_MD.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_ANG_MD.wav,male,angry,medium
4582,1057_IEO_DIS_HI.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_DIS_HI.wav,male,disgust,high
4583,1057_IEO_DIS_LO.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_DIS_LO.wav,male,disgust,low
4584,1057_IEO_DIS_MD.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_DIS_MD.wav,male,disgust,medium
4585,1057_IEO_FEA_HI.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_FEA_HI.wav,male,fear,high
4586,1057_IEO_FEA_LO.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_FEA_LO.wav,male,fear,low
4587,1057_IEO_FEA_MD.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_FEA_MD.wav,male,fear,medium
4588,1057_IEO_HAP_HI.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_HAP_HI.wav,male,happy,high
4589,1057_IEO_HAP_LO.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_HAP_LO.wav,male,happy,low
4590,1057_IEO_HAP_MD.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_HAP_MD.wav,male,happy,medium
4591,1057_IEO_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_NEU_XX.wav,male,neutral,unknown
4592,1057_IEO_SAD_HI.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_SAD_HI.wav,male,sad,high
4593,1057_IEO_SAD_LO.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_SAD_LO.wav,male,sad,low
4594,1057_IEO_SAD_MD.wav,Data/speech-emotion-recognition-en/Crema/1057_IEO_SAD_MD.wav,male,sad,medium
4595,1057_IOM_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IOM_ANG_XX.wav,male,angry,unknown
4596,1057_IOM_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IOM_DIS_XX.wav,male,disgust,unknown
4597,1057_IOM_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IOM_FEA_XX.wav,male,fear,unknown
4598,1057_IOM_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IOM_HAP_XX.wav,male,happy,unknown
4599,1057_IOM_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IOM_NEU_XX.wav,male,neutral,unknown
4600,1057_IOM_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IOM_SAD_XX.wav,male,sad,unknown
4601,1057_ITH_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITH_ANG_XX.wav,male,angry,unknown
4602,1057_ITH_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITH_DIS_XX.wav,male,disgust,unknown
4603,1057_ITH_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITH_FEA_XX.wav,male,fear,unknown
4604,1057_ITH_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITH_HAP_XX.wav,male,happy,unknown
4605,1057_ITH_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITH_NEU_XX.wav,male,neutral,unknown
4606,1057_ITH_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITH_SAD_XX.wav,male,sad,unknown
4607,1057_ITS_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITS_ANG_XX.wav,male,angry,unknown
4608,1057_ITS_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITS_DIS_XX.wav,male,disgust,unknown
4609,1057_ITS_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITS_FEA_XX.wav,male,fear,unknown
4610,1057_ITS_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITS_HAP_XX.wav,male,happy,unknown
4611,1057_ITS_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITS_NEU_XX.wav,male,neutral,unknown
4612,1057_ITS_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_ITS_SAD_XX.wav,male,sad,unknown
4613,1057_IWL_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWL_ANG_XX.wav,male,angry,unknown
4614,1057_IWL_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWL_DIS_XX.wav,male,disgust,unknown
4615,1057_IWL_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWL_FEA_XX.wav,male,fear,unknown
4616,1057_IWL_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWL_HAP_XX.wav,male,happy,unknown
4617,1057_IWL_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWL_NEU_XX.wav,male,neutral,unknown
4618,1057_IWL_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWL_SAD_XX.wav,male,sad,unknown
4619,1057_IWW_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWW_ANG_XX.wav,male,angry,unknown
4620,1057_IWW_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWW_DIS_XX.wav,male,disgust,unknown
4621,1057_IWW_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWW_FEA_XX.wav,male,fear,unknown
4622,1057_IWW_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWW_HAP_XX.wav,male,happy,unknown
4623,1057_IWW_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWW_NEU_XX.wav,male,neutral,unknown
4624,1057_IWW_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_IWW_SAD_XX.wav,male,sad,unknown
4625,1057_MTI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_MTI_ANG_XX.wav,male,angry,unknown
4626,1057_MTI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_MTI_DIS_XX.wav,male,disgust,unknown
4627,1057_MTI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_MTI_FEA_XX.wav,male,fear,unknown
4628,1057_MTI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_MTI_HAP_XX.wav,male,happy,unknown
4629,1057_MTI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_MTI_NEU_XX.wav,male,neutral,unknown
4630,1057_MTI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_MTI_SAD_XX.wav,male,sad,unknown
4631,1057_TAI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TAI_ANG_XX.wav,male,angry,unknown
4632,1057_TAI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TAI_DIS_XX.wav,male,disgust,unknown
4633,1057_TAI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TAI_FEA_XX.wav,male,fear,unknown
4634,1057_TAI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TAI_HAP_XX.wav,male,happy,unknown
4635,1057_TAI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TAI_NEU_XX.wav,male,neutral,unknown
4636,1057_TAI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TAI_SAD_XX.wav,male,sad,unknown
4637,1057_TIE_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TIE_ANG_XX.wav,male,angry,unknown
4638,1057_TIE_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TIE_DIS_XX.wav,male,disgust,unknown
4639,1057_TIE_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TIE_FEA_XX.wav,male,fear,unknown
4640,1057_TIE_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TIE_HAP_XX.wav,male,happy,unknown
4641,1057_TIE_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TIE_NEU_XX.wav,male,neutral,unknown
4642,1057_TIE_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TIE_SAD_XX.wav,male,sad,unknown
4643,1057_TSI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TSI_ANG_XX.wav,male,angry,unknown
4644,1057_TSI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TSI_DIS_XX.wav,male,disgust,unknown
4645,1057_TSI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TSI_FEA_XX.wav,male,fear,unknown
4646,1057_TSI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TSI_HAP_XX.wav,male,happy,unknown
4647,1057_TSI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TSI_NEU_XX.wav,male,neutral,unknown
4648,1057_TSI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_TSI_SAD_XX.wav,male,sad,unknown
4649,1057_WSI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_WSI_ANG_XX.wav,male,angry,unknown
4650,1057_WSI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_WSI_DIS_XX.wav,male,disgust,unknown
4651,1057_WSI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_WSI_FEA_XX.wav,male,fear,unknown
4652,1057_WSI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_WSI_HAP_XX.wav,male,happy,unknown
4653,1057_WSI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_WSI_NEU_XX.wav,male,neutral,unknown
4654,1057_WSI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1057_WSI_SAD_XX.wav,male,sad,unknown
4655,1058_DFA_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_DFA_ANG_XX.wav,female,angry,unknown
4656,1058_DFA_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_DFA_DIS_XX.wav,female,disgust,unknown
4657,1058_DFA_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_DFA_FEA_XX.wav,female,fear,unknown
4658,1058_DFA_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_DFA_HAP_XX.wav,female,happy,unknown
4659,1058_DFA_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_DFA_NEU_XX.wav,female,neutral,unknown
4660,1058_DFA_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_DFA_SAD_XX.wav,female,sad,unknown
4661,1058_IEO_ANG_HI.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_ANG_HI.wav,female,angry,high
4662,1058_IEO_ANG_LO.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_ANG_LO.wav,female,angry,low
4663,1058_IEO_ANG_MD.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_ANG_MD.wav,female,angry,medium
4664,1058_IEO_DIS_HI.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_DIS_HI.wav,female,disgust,high
4665,1058_IEO_DIS_LO.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_DIS_LO.wav,female,disgust,low
4666,1058_IEO_DIS_MD.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_DIS_MD.wav,female,disgust,medium
4667,1058_IEO_FEA_HI.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_FEA_HI.wav,female,fear,high
4668,1058_IEO_FEA_LO.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_FEA_LO.wav,female,fear,low
4669,1058_IEO_FEA_MD.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_FEA_MD.wav,female,fear,medium
4670,1058_IEO_HAP_HI.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_HAP_HI.wav,female,happy,high
4671,1058_IEO_HAP_LO.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_HAP_LO.wav,female,happy,low
4672,1058_IEO_HAP_MD.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_HAP_MD.wav,female,happy,medium
4673,1058_IEO_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_NEU_XX.wav,female,neutral,unknown
4674,1058_IEO_SAD_HI.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_SAD_HI.wav,female,sad,high
4675,1058_IEO_SAD_LO.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_SAD_LO.wav,female,sad,low
4676,1058_IEO_SAD_MD.wav,Data/speech-emotion-recognition-en/Crema/1058_IEO_SAD_MD.wav,female,sad,medium
4677,1058_IOM_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IOM_ANG_XX.wav,female,angry,unknown
4678,1058_IOM_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IOM_DIS_XX.wav,female,disgust,unknown
4679,1058_IOM_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IOM_FEA_XX.wav,female,fear,unknown
4680,1058_IOM_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IOM_HAP_XX.wav,female,happy,unknown
4681,1058_IOM_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IOM_NEU_XX.wav,female,neutral,unknown
4682,1058_IOM_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IOM_SAD_XX.wav,female,sad,unknown
4683,1058_ITH_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITH_ANG_XX.wav,female,angry,unknown
4684,1058_ITH_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITH_DIS_XX.wav,female,disgust,unknown
4685,1058_ITH_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITH_FEA_XX.wav,female,fear,unknown
4686,1058_ITH_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITH_HAP_XX.wav,female,happy,unknown
4687,1058_ITH_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITH_NEU_XX.wav,female,neutral,unknown
4688,1058_ITH_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITH_SAD_XX.wav,female,sad,unknown
4689,1058_ITS_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITS_ANG_XX.wav,female,angry,unknown
4690,1058_ITS_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITS_DIS_XX.wav,female,disgust,unknown
4691,1058_ITS_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITS_FEA_XX.wav,female,fear,unknown
4692,1058_ITS_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITS_HAP_XX.wav,female,happy,unknown
4693,1058_ITS_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITS_NEU_XX.wav,female,neutral,unknown
4694,1058_ITS_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_ITS_SAD_XX.wav,female,sad,unknown
4695,1058_IWL_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWL_ANG_XX.wav,female,angry,unknown
4696,1058_IWL_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWL_DIS_XX.wav,female,disgust,unknown
4697,1058_IWL_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWL_FEA_XX.wav,female,fear,unknown
4698,1058_IWL_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWL_HAP_XX.wav,female,happy,unknown
4699,1058_IWL_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWL_NEU_XX.wav,female,neutral,unknown
4700,1058_IWL_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWL_SAD_XX.wav,female,sad,unknown
4701,1058_IWW_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWW_ANG_XX.wav,female,angry,unknown
4702,1058_IWW_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWW_DIS_XX.wav,female,disgust,unknown
4703,1058_IWW_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWW_FEA_XX.wav,female,fear,unknown
4704,1058_IWW_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWW_HAP_XX.wav,female,happy,unknown
4705,1058_IWW_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWW_NEU_XX.wav,female,neutral,unknown
4706,1058_IWW_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_IWW_SAD_XX.wav,female,sad,unknown
4707,1058_MTI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_MTI_ANG_XX.wav,female,angry,unknown
4708,1058_MTI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_MTI_DIS_XX.wav,female,disgust,unknown
4709,1058_MTI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_MTI_FEA_XX.wav,female,fear,unknown
4710,1058_MTI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_MTI_HAP_XX.wav,female,happy,unknown
4711,1058_MTI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_MTI_NEU_XX.wav,female,neutral,unknown
4712,1058_MTI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_MTI_SAD_XX.wav,female,sad,unknown
4713,1058_TAI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TAI_ANG_XX.wav,female,angry,unknown
4714,1058_TAI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TAI_DIS_XX.wav,female,disgust,unknown
4715,1058_TAI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TAI_FEA_XX.wav,female,fear,unknown
4716,1058_TAI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TAI_HAP_XX.wav,female,happy,unknown
4717,1058_TAI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TAI_NEU_XX.wav,female,neutral,unknown
4718,1058_TAI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TAI_SAD_XX.wav,female,sad,unknown
4719,1058_TIE_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TIE_ANG_XX.wav,female,angry,unknown
4720,1058_TIE_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TIE_DIS_XX.wav,female,disgust,unknown
4721,1058_TIE_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TIE_FEA_XX.wav,female,fear,unknown
4722,1058_TIE_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TIE_HAP_XX.wav,female,happy,unknown
4723,1058_TIE_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TIE_NEU_XX.wav,female,neutral,unknown
4724,1058_TIE_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TIE_SAD_XX.wav,female,sad,unknown
4725,1058_TSI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TSI_ANG_XX.wav,female,angry,unknown
4726,1058_TSI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TSI_DIS_XX.wav,female,disgust,unknown
4727,1058_TSI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TSI_FEA_XX.wav,female,fear,unknown
4728,1058_TSI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TSI_HAP_XX.wav,female,happy,unknown
4729,1058_TSI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TSI_NEU_XX.wav,female,neutral,unknown
4730,1058_TSI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_TSI_SAD_XX.wav,female,sad,unknown
4731,1058_WSI_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_WSI_ANG_XX.wav,female,angry,unknown
4732,1058_WSI_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_WSI_DIS_XX.wav,female,disgust,unknown
4733,1058_WSI_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_WSI_FEA_XX.wav,female,fear,unknown
4734,1058_WSI_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_WSI_HAP_XX.wav,female,happy,unknown
4735,1058_WSI_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_WSI_NEU_XX.wav,female,neutral,unknown
4736,1058_WSI_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1058_WSI_SAD_XX.wav,female,sad,unknown
4737,1059_DFA_ANG_XX.wav,Data/speech-emotion-recognition-en/Crema/1059_DFA_ANG_XX.wav,male,angry,unknown
4738,1059_DFA_DIS_XX.wav,Data/speech-emotion-recognition-en/Crema/1059_DFA_DIS_XX.wav,male,disgust,unknown
4739,1059_DFA_FEA_XX.wav,Data/speech-emotion-recognition-en/Crema/1059_DFA_FEA_XX.wav,male,fear,unknown
4740,1059_DFA_HAP_XX.wav,Data/speech-emotion-recognition-en/Crema/1059_DFA_HAP_XX.wav,male,happy,unknown
4741,1059_DFA_NEU_XX.wav,Data/speech-emotion-recognition-en/Crema/1059_DFA_NEU_XX.wav,male,neutral,unknown
4742,1059_DFA_SAD_XX.wav,Data/speech-emotion-recognition-en/Crema/1059_DFA_SAD_XX.wav,male,sad,unknown
4743,1059_IEO_ANG_HI.wav,Data/speech-emotion-recognition-en/Crema/1059_IEO_ANG_HI.wav,male,angry,high
4744,1059_IEO_ANG_LO.wav,Data/speech-emotion-recognition-en/Crema/1059_IEO_ANG_LO.wav,male,angry,low
4745,1059_IEO_ANG_MD.wav,Data/speech-emotion-recognition-en/Crema/1059_IEO_ANG_MD.wav,male,angry,medium
4746,1059_IEO_DIS_HI.wav,Data/speech-emotion-recognition-en/Crema/1059_IEO_DIS_HI.wav,male,disgust,high
